Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
ambos sexos;de 55 y más años;tasas de paro;1994TII;12,01
ambos sexos;de 55 y más años;tasas de paro;1994TI;10,98
ambos sexos;de 55 y más años;tasas de paro;1993TIV;11,30
ambos sexos;de 55 y más años;tasas de paro;1993TIII;11,29
ambos sexos;de 55 y más años;tasas de paro;1993TII;10,18
ambos sexos;de 55 y más años;tasas de paro;1993TI;10,05
ambos sexos;de 55 y más años;tasas de paro;1992TIV;9,40
ambos sexos;de 55 y más años;tasas de paro;1992TIII;9,22
ambos sexos;de 55 y más años;tasas de paro;1992TII;8,75
ambos sexos;de 55 y más años;tasas de paro;1992TI;8,18
ambos sexos;de 55 y más años;tasas de paro;1991TIV;8,53
ambos sexos;de 55 y más años;tasas de paro;1991TIII;8,08
ambos sexos;de 55 y más años;tasas de paro;1991TII;7,62
ambos sexos;de 55 y más años;tasas de paro;1991TI;7,49
ambos sexos;de 55 y más años;tasas de paro;1990TIV;7,39
ambos sexos;de 55 y más años;tasas de paro;1990TIII;7,44
ambos sexos;de 55 y más años;tasas de paro;1990TII;7,63
ambos sexos;de 55 y más años;tasas de paro;1990TI;7,61
ambos sexos;de 55 y más años;tasas de paro;1989TIV;8,14
ambos sexos;de 55 y más años;tasas de paro;1989TIII;7,70
ambos sexos;de 55 y más años;tasas de paro;1989TII;8,49
ambos sexos;de 55 y más años;tasas de paro;1989TI;8,28
ambos sexos;de 55 y más años;tasas de paro;1988TIV;8,12
ambos sexos;de 55 y más años;tasas de paro;1988TIII;8,31
ambos sexos;de 55 y más años;tasas de paro;1988TII;8,41
ambos sexos;de 55 y más años;tasas de paro;1988TI;8,26
ambos sexos;de 55 y más años;tasas de paro;1987TIV;8,57
ambos sexos;de 55 y más años;tasas de paro;1987TIII;8,94
ambos sexos;de 55 y más años;tasas de paro;1987TII;8,81
ambos sexos;de 55 y más años;tasas de paro;1987TI;10,78
ambos sexos;de 55 y más años;tasas de paro;1986TIV;10,32
ambos sexos;de 55 y más años;tasas de paro;1986TIII;10,99
ambos sexos;de 55 y más años;tasas de paro;1986TII;10,60
ambos sexos;de 55 y más años;tasas de paro;1986TI;10,31
ambos sexos;de 55 y más años;tasas de paro;1985TIV;9,40
ambos sexos;de 55 y más años;tasas de paro;1985TIII;9,42
ambos sexos;de 55 y más años;tasas de paro;1985TII;9,89
ambos sexos;de 55 y más años;tasas de paro;1985TI;9,77
ambos sexos;de 55 y más años;tasas de paro;1984TIV;9,76
ambos sexos;de 55 y más años;tasas de paro;1984TIII;9,07
ambos sexos;de 55 y más años;tasas de paro;1984TII;8,50
ambos sexos;de 55 y más años;tasas de paro;1984TI;8,20
ambos sexos;de 55 y más años;tasas de paro;1983TIV;7,09
ambos sexos;de 55 y más años;tasas de paro;1983TIII;6,32
ambos sexos;de 55 y más años;tasas de paro;1983TII;5,99
ambos sexos;de 55 y más años;tasas de paro;1983TI;6,71
ambos sexos;de 55 y más años;tasas de paro;1982TIV;6,60
ambos sexos;de 55 y más años;tasas de paro;1982TIII;6,12
ambos sexos;de 55 y más años;tasas de paro;1982TII;6,22
ambos sexos;de 55 y más años;tasas de paro;1982TI;5,98
ambos sexos;de 55 y más años;tasas de paro;1981TIV;5,84
ambos sexos;de 55 y más años;tasas de paro;1981TIII;5,36
ambos sexos;de 55 y más años;tasas de paro;1981TII;5,66
ambos sexos;de 55 y más años;tasas de paro;1981TI;5,10
ambos sexos;de 55 y más años;tasas de paro;1980TIV;4,53
ambos sexos;de 55 y más años;tasas de paro;1980TIII;4,30
ambos sexos;de 55 y más años;tasas de paro;1980TII;4,48
ambos sexos;de 55 y más años;tasas de paro;1980TI;4,20
ambos sexos;de 55 y más años;tasas de paro;1979TIV;3,73
ambos sexos;de 55 y más años;tasas de paro;1979TIII;3,35
ambos sexos;de 55 y más años;tasas de paro;1979TII;3,41
ambos sexos;de 55 y más años;tasas de paro;1979TI;3,15
ambos sexos;de 55 y más años;tasas de paro;1978TIV;2,73
ambos sexos;de 55 y más años;tasas de paro;1978TIII;2,80
ambos sexos;de 55 y más años;tasas de paro;1978TII;2,84
ambos sexos;de 55 y más años;tasas de paro;1978TI;2,74
ambos sexos;de 55 y más años;tasas de paro;1977TIV;2,51
ambos sexos;de 55 y más años;tasas de paro;1977TIII;2,38
ambos sexos;de 55 y más años;tasas de paro;1977TII;2,26
ambos sexos;de 55 y más años;tasas de paro;1977TI;2,11
ambos sexos;de 55 y más años;tasas de paro;1976TIV;1,93
ambos sexos;de 55 y más años;tasas de paro;1976TIII;2,07
ambos sexos;de 55 y más años;tasas de empleo;1995TIV;14,56
ambos sexos;de 55 y más años;tasas de empleo;1995TIII;14,43
ambos sexos;de 55 y más años;tasas de empleo;1995TII;14,47
ambos sexos;de 55 y más años;tasas de empleo;1995TI;14,56
ambos sexos;de 55 y más años;tasas de empleo;1994TIV;14,52
ambos sexos;de 55 y más años;tasas de empleo;1994TIII;14,81
ambos sexos;de 55 y más años;tasas de empleo;1994TII;15,07
ambos sexos;de 55 y más años;tasas de empleo;1994TI;15,32
ambos sexos;de 55 y más años;tasas de empleo;1993TIV;15,64
ambos sexos;de 55 y más años;tasas de empleo;1993TIII;15,94
ambos sexos;de 55 y más años;tasas de empleo;1993TII;16,38
ambos sexos;de 55 y más años;tasas de empleo;1993TI;16,47
ambos sexos;de 55 y más años;tasas de empleo;1992TIV;16,82
ambos sexos;de 55 y más años;tasas de empleo;1992TIII;17,14
ambos sexos;de 55 y más años;tasas de empleo;1992TII;17,24
ambos sexos;de 55 y más años;tasas de empleo;1992TI;17,34
ambos sexos;de 55 y más años;tasas de empleo;1991TIV;17,55
ambos sexos;de 55 y más años;tasas de empleo;1991TIII;17,44
ambos sexos;de 55 y más años;tasas de empleo;1991TII;17,70
ambos sexos;de 55 y más años;tasas de empleo;1991TI;17,79
ambos sexos;de 55 y más años;tasas de empleo;1990TIV;17,95
ambos sexos;de 55 y más años;tasas de empleo;1990TIII;17,92
ambos sexos;de 55 y más años;tasas de empleo;1990TII;18,06
ambos sexos;de 55 y más años;tasas de empleo;1990TI;18,46
ambos sexos;de 55 y más años;tasas de empleo;1989TIV;18,40
ambos sexos;de 55 y más años;tasas de empleo;1989TIII;18,57
ambos sexos;de 55 y más años;tasas de empleo;1989TII;18,45
ambos sexos;de 55 y más años;tasas de empleo;1989TI;18,35
ambos sexos;de 55 y más años;tasas de empleo;1988TIV;18,53
ambos sexos;de 55 y más años;tasas de empleo;1988TIII;18,54
ambos sexos;de 55 y más años;tasas de empleo;1988TII;18,46
ambos sexos;de 55 y más años;tasas de empleo;1988TI;18,62
ambos sexos;de 55 y más años;tasas de empleo;1987TIV;18,70
ambos sexos;de 55 y más años;tasas de empleo;1987TIII;18,78
ambos sexos;de 55 y más años;tasas de empleo;1987TII;18,81
ambos sexos;de 55 y más años;tasas de empleo;1987TI;18,67
ambos sexos;de 55 y más años;tasas de empleo;1986TIV;18,96
ambos sexos;de 55 y más años;tasas de empleo;1986TIII;18,97
ambos sexos;de 55 y más años;tasas de empleo;1986TII;19,25
ambos sexos;de 55 y más años;tasas de empleo;1986TI;19,43
ambos sexos;de 55 y más años;tasas de empleo;1985TIV;19,88
ambos sexos;de 55 y más años;tasas de empleo;1985TIII;20,00
ambos sexos;de 55 y más años;tasas de empleo;1985TII;20,08
ambos sexos;de 55 y más años;tasas de empleo;1985TI;20,07
ambos sexos;de 55 y más años;tasas de empleo;1984TIV;20,35
ambos sexos;de 55 y más años;tasas de empleo;1984TIII;20,65
ambos sexos;de 55 y más años;tasas de empleo;1984TII;20,91
ambos sexos;de 55 y más años;tasas de empleo;1984TI;21,28
ambos sexos;de 55 y más años;tasas de empleo;1983TIV;22,03
ambos sexos;de 55 y más años;tasas de empleo;1983TIII;22,32
ambos sexos;de 55 y más años;tasas de empleo;1983TII;22,34
ambos sexos;de 55 y más años;tasas de empleo;1983TI;22,10
ambos sexos;de 55 y más años;tasas de empleo;1982TIV;22,43
ambos sexos;de 55 y más años;tasas de empleo;1982TIII;22,62
ambos sexos;de 55 y más años;tasas de empleo;1982TII;22,66
ambos sexos;de 55 y más años;tasas de empleo;1982TI;22,93
ambos sexos;de 55 y más años;tasas de empleo;1981TIV;23,19
ambos sexos;de 55 y más años;tasas de empleo;1981TIII;23,64
ambos sexos;de 55 y más años;tasas de empleo;1981TII;23,69
ambos sexos;de 55 y más años;tasas de empleo;1981TI;23,98
ambos sexos;de 55 y más años;tasas de empleo;1980TIV;24,37
ambos sexos;de 55 y más años;tasas de empleo;1980TIII;24,56
ambos sexos;de 55 y más años;tasas de empleo;1980TII;24,57
ambos sexos;de 55 y más años;tasas de empleo;1980TI;24,75
ambos sexos;de 55 y más años;tasas de empleo;1979TIV;25,21
ambos sexos;de 55 y más años;tasas de empleo;1979TIII;25,56
ambos sexos;de 55 y más años;tasas de empleo;1979TII;25,83
ambos sexos;de 55 y más años;tasas de empleo;1979TI;26,18
ambos sexos;de 55 y más años;tasas de empleo;1978TIV;26,73
ambos sexos;de 55 y más años;tasas de empleo;1978TIII;26,76
ambos sexos;de 55 y más años;tasas de empleo;1978TII;26,93
ambos sexos;de 55 y más años;tasas de empleo;1978TI;27,01
ambos sexos;de 55 y más años;tasas de empleo;1977TIV;27,38
ambos sexos;de 55 y más años;tasas de empleo;1977TIII;27,63
ambos sexos;de 55 y más años;tasas de empleo;1977TII;27,72
ambos sexos;de 55 y más años;tasas de empleo;1977TI;28,04
ambos sexos;de 55 y más años;tasas de empleo;1976TIV;28,70
ambos sexos;de 55 y más años;tasas de empleo;1976TIII;29,26
varones;total;tasas de actividad;1995TIV;64,97
varones;total;tasas de actividad;1995TIII;65,20
varones;total;tasas de actividad;1995TII;64,94
varones;total;tasas de actividad;1995TI;65,15
varones;total;tasas de actividad;1994TIV;65,36
varones;total;tasas de actividad;1994TIII;65,63
varones;total;tasas de actividad;1994TII;65,84
varones;total;tasas de actividad;1994TI;66,09
varones;total;tasas de actividad;1993TIV;66,35
varones;total;tasas de actividad;1993TIII;66,64
varones;total;tasas de actividad;1993TII;66,44
varones;total;tasas de actividad;1993TI;66,31
varones;total;tasas de actividad;1992TIV;66,70
varones;total;tasas de actividad;1992TIII;67,03
varones;total;tasas de actividad;1992TII;66,86
varones;total;tasas de actividad;1992TI;66,93
varones;total;tasas de actividad;1991TIV;67,68
varones;total;tasas de actividad;1991TIII;68,09
varones;total;tasas de actividad;1991TII;67,96
varones;total;tasas de actividad;1991TI;68,11
varones;total;tasas de actividad;1990TIV;68,43
varones;total;tasas de actividad;1990TIII;68,50
varones;total;tasas de actividad;1990TII;68,27
varones;total;tasas de actividad;1990TI;68,61
varones;total;tasas de actividad;1989TIV;68,66
varones;total;tasas de actividad;1989TIII;68,78
varones;total;tasas de actividad;1989TII;68,42
varones;total;tasas de actividad;1989TI;68,71
varones;total;tasas de actividad;1988TIV;69,00
varones;total;tasas de actividad;1988TIII;69,34
varones;total;tasas de actividad;1988TII;69,07
varones;total;tasas de actividad;1988TI;69,25
varones;total;tasas de actividad;1987TIV;69,58
varones;total;tasas de actividad;1987TIII;69,66
varones;total;tasas de actividad;1987TII;69,51
varones;total;tasas de actividad;1987TI;70,15
varones;total;tasas de actividad;1986TIV;70,28
varones;total;tasas de actividad;1986TIII;70,33
varones;total;tasas de actividad;1986TII;70,39
varones;total;tasas de actividad;1986TI;70,49
varones;total;tasas de actividad;1985TIV;70,44
varones;total;tasas de actividad;1985TIII;70,68
varones;total;tasas de actividad;1985TII;70,62
varones;total;tasas de actividad;1985TI;71,03
varones;total;tasas de actividad;1984TIV;71,39
varones;total;tasas de actividad;1984TIII;71,48
varones;total;tasas de actividad;1984TII;71,44
varones;total;tasas de actividad;1984TI;71,61
varones;total;tasas de actividad;1983TIV;71,98
varones;total;tasas de actividad;1983TIII;72,26
varones;total;tasas de actividad;1983TII;72,03
varones;total;tasas de actividad;1983TI;72,31
varones;total;tasas de actividad;1982TIV;72,72
varones;total;tasas de actividad;1982TIII;72,81
varones;total;tasas de actividad;1982TII;72,86
varones;total;tasas de actividad;1982TI;73,36
varones;total;tasas de actividad;1981TIV;73,51
varones;total;tasas de actividad;1981TIII;73,64
varones;total;tasas de actividad;1981TII;73,43
varones;total;tasas de actividad;1981TI;73,81
varones;total;tasas de actividad;1980TIV;73,93
varones;total;tasas de actividad;1980TIII;74,17
varones;total;tasas de actividad;1980TII;74,19
varones;total;tasas de actividad;1980TI;74,64
varones;total;tasas de actividad;1979TIV;75,03
varones;total;tasas de actividad;1979TIII;75,16
varones;total;tasas de actividad;1979TII;74,95
varones;total;tasas de actividad;1979TI;75,44
varones;total;tasas de actividad;1978TIV;75,67
varones;total;tasas de actividad;1978TIII;76,12
varones;total;tasas de actividad;1978TII;75,95
varones;total;tasas de actividad;1978TI;76,43
varones;total;tasas de actividad;1977TIV;76,81
varones;total;tasas de actividad;1977TIII;77,05
varones;total;tasas de actividad;1977TII;76,94
varones;total;tasas de actividad;1977TI;77,22
varones;total;tasas de actividad;1976TIV;77,57
varones;total;tasas de actividad;1976TIII;78,02
varones;total;tasas de paro;1995TIV;18,03
varones;total;tasas de paro;1995TIII;17,76
varones;total;tasas de paro;1995TII;17,87
varones;total;tasas de paro;1995TI;18,52
varones;total;tasas de paro;1994TIV;19,01
varones;total;tasas de paro;1994TIII;19,16
varones;total;tasas de paro;1994TII;19,81
varones;total;tasas de paro;1994TI;20,51
varones;total;tasas de paro;1993TIV;19,80
varones;total;tasas de paro;1993TIII;19,02
varones;total;tasas de paro;1993TII;18,40
varones;total;tasas de paro;1993TI;17,72
varones;total;tasas de paro;1992TIV;15,91
varones;total;tasas de paro;1992TIII;14,22
varones;total;tasas de paro;1992TII;13,48
varones;total;tasas de paro;1992TI;13,11
varones;total;tasas de paro;1991TIV;12,65
varones;total;tasas de paro;1991TIII;12,04
varones;total;tasas de paro;1991TII;11,80
varones;total;tasas de paro;1991TI;11,91
varones;total;tasas de paro;1990TIV;11,74
varones;total;tasas de paro;1990TIII;11,38
varones;total;tasas de paro;1990TII;11,89
varones;total;tasas de paro;1990TI;12,38
varones;total;tasas de paro;1989TIV;12,60
varones;total;tasas de paro;1989TIII;12,02
varones;total;tasas de paro;1989TII;12,94
varones;total;tasas de paro;1989TI;13,76
varones;total;tasas de paro;1988TIV;13,79
varones;total;tasas de paro;1988TIII;14,61
varones;total;tasas de paro;1988TII;15,28
varones;total;tasas de paro;1988TI;15,73
varones;total;tasas de paro;1987TIV;15,65
varones;total;tasas de paro;1987TIII;16,07
varones;total;tasas de paro;1987TII;16,55
varones;total;tasas de paro;1987TI;18,60
varones;total;tasas de paro;1986TIV;18,38
varones;total;tasas de paro;1986TIII;18,60
varones;total;tasas de paro;1986TII;19,26
varones;total;tasas de paro;1986TI;19,97
varones;total;tasas de paro;1985TIV;19,71
varones;total;tasas de paro;1985TIII;19,55
varones;total;tasas de paro;1985TII;20,09
varones;total;tasas de paro;1985TI;20,13
varones;total;tasas de paro;1984TIV;19,56
varones;total;tasas de paro;1984TIII;18,46
varones;total;tasas de paro;1984TII;18,45
varones;total;tasas de paro;1984TI;18,44
varones;total;tasas de paro;1983TIV;16,58
varones;total;tasas de paro;1983TIII;15,78
varones;total;tasas de paro;1983TII;15,57
varones;total;tasas de paro;1983TI;15,87
varones;total;tasas de paro;1982TIV;15,22
varones;total;tasas de paro;1982TIII;14,66
varones;total;tasas de paro;1982TII;14,23
varones;total;tasas de paro;1982TI;14,56
varones;total;tasas de paro;1981TIV;13,82
varones;total;tasas de paro;1981TIII;13,23
varones;total;tasas de paro;1981TII;12,95
varones;total;tasas de paro;1981TI;12,69
varones;total;tasas de paro;1980TIV;11,59
varones;total;tasas de paro;1980TIII;10,68
varones;total;tasas de paro;1980TII;10,61
varones;total;tasas de paro;1980TI;10,10
varones;total;tasas de paro;1979TIV;8,92
varones;total;tasas de paro;1979TIII;8,16
varones;total;tasas de paro;1979TII;7,80
varones;total;tasas de paro;1979TI;7,70
varones;total;tasas de paro;1978TIV;7,09
varones;total;tasas de paro;1978TIII;6,53
varones;total;tasas de paro;1978TII;6,29
varones;total;tasas de paro;1978TI;6,13
varones;total;tasas de paro;1977TIV;5,46
varones;total;tasas de paro;1977TIII;5,08
varones;total;tasas de paro;1977TII;4,70
varones;total;tasas de paro;1977TI;4,89
varones;total;tasas de paro;1976TIV;4,64
varones;total;tasas de paro;1976TIII;4,26
varones;total;tasas de empleo;1995TIV;53,26
varones;total;tasas de empleo;1995TIII;53,62
varones;total;tasas de empleo;1995TII;53,34
varones;total;tasas de empleo;1995TI;53,08
varones;total;tasas de empleo;1994TIV;52,93
varones;total;tasas de empleo;1994TIII;53,06
varones;total;tasas de empleo;1994TII;52,80
varones;total;tasas de empleo;1994TI;52,54
varones;total;tasas de empleo;1993TIV;53,21
varones;total;tasas de empleo;1993TIII;53,97
varones;total;tasas de empleo;1993TII;54,22
varones;total;tasas de empleo;1993TI;54,56
varones;total;tasas de empleo;1992TIV;56,09
varones;total;tasas de empleo;1992TIII;57,50
varones;total;tasas de empleo;1992TII;57,85
varones;total;tasas de empleo;1992TI;58,15
varones;total;tasas de empleo;1991TIV;59,12
varones;total;tasas de empleo;1991TIII;59,90
varones;total;tasas de empleo;1991TII;59,94
varones;total;tasas de empleo;1991TI;60,00
varones;total;tasas de empleo;1990TIV;60,40
varones;total;tasas de empleo;1990TIII;60,71
varones;total;tasas de empleo;1990TII;60,16
varones;total;tasas de empleo;1990TI;60,11
varones;total;tasas de empleo;1989TIV;60,01
varones;total;tasas de empleo;1989TIII;60,52
varones;total;tasas de empleo;1989TII;59,57
varones;total;tasas de empleo;1989TI;59,25
varones;total;tasas de empleo;1988TIV;59,49
varones;total;tasas de empleo;1988TIII;59,21
varones;total;tasas de empleo;1988TII;58,52
varones;total;tasas de empleo;1988TI;58,36
varones;total;tasas de empleo;1987TIV;58,69
varones;total;tasas de empleo;1987TIII;58,47
varones;total;tasas de empleo;1987TII;58,01
varones;total;tasas de empleo;1987TI;57,10
varones;total;tasas de empleo;1986TIV;57,36
varones;total;tasas de empleo;1986TIII;57,25
varones;total;tasas de empleo;1986TII;56,83
varones;total;tasas de empleo;1986TI;56,41
varones;total;tasas de empleo;1985TIV;56,56
varones;total;tasas de empleo;1985TIII;56,86
varones;total;tasas de empleo;1985TII;56,43
varones;total;tasas de empleo;1985TI;56,73
varones;total;tasas de empleo;1984TIV;57,42
varones;total;tasas de empleo;1984TIII;58,29
varones;total;tasas de empleo;1984TII;58,26
varones;total;tasas de empleo;1984TI;58,41
varones;total;tasas de empleo;1983TIV;60,05
varones;total;tasas de empleo;1983TIII;60,86
varones;total;tasas de empleo;1983TII;60,81
varones;total;tasas de empleo;1983TI;60,84
varones;total;tasas de empleo;1982TIV;61,66
varones;total;tasas de empleo;1982TIII;62,14
varones;total;tasas de empleo;1982TII;62,49
varones;total;tasas de empleo;1982TI;62,68
varones;total;tasas de empleo;1981TIV;63,35
varones;total;tasas de empleo;1981TIII;63,89
varones;total;tasas de empleo;1981TII;63,92
varones;total;tasas de empleo;1981TI;64,44
varones;total;tasas de empleo;1980TIV;65,36
varones;total;tasas de empleo;1980TIII;66,25
varones;total;tasas de empleo;1980TII;66,32
varones;total;tasas de empleo;1980TI;67,11
varones;total;tasas de empleo;1979TIV;68,33
varones;total;tasas de empleo;1979TIII;69,03
varones;total;tasas de empleo;1979TII;69,10
varones;total;tasas de empleo;1979TI;69,63
varones;total;tasas de empleo;1978TIV;70,31
varones;total;tasas de empleo;1978TIII;71,15
varones;total;tasas de empleo;1978TII;71,17
varones;total;tasas de empleo;1978TI;71,75
varones;total;tasas de empleo;1977TIV;72,61
varones;total;tasas de empleo;1977TIII;73,13
varones;total;tasas de empleo;1977TII;73,33
varones;total;tasas de empleo;1977TI;73,44
varones;total;tasas de empleo;1976TIV;73,97
varones;total;tasas de empleo;1976TIII;74,70
varones;menores de 25 años;tasas de actividad;1995TIV;47,42
varones;menores de 25 años;tasas de actividad;1995TIII;48,65
varones;menores de 25 años;tasas de actividad;1995TII;47,45
varones;menores de 25 años;tasas de actividad;1995TI;48,62
varones;menores de 25 años;tasas de actividad;1994TIV;48,97
varones;menores de 25 años;tasas de actividad;1994TIII;50,37
varones;menores de 25 años;tasas de actividad;1994TII;50,21
varones;menores de 25 años;tasas de actividad;1994TI;51,09
varones;menores de 25 años;tasas de actividad;1993TIV;51,48
varones;menores de 25 años;tasas de actividad;1993TIII;51,99
varones;menores de 25 años;tasas de actividad;1993TII;51,12
varones;menores de 25 años;tasas de actividad;1993TI;51,40
varones;menores de 25 años;tasas de actividad;1992TIV;52,18
varones;menores de 25 años;tasas de actividad;1992TIII;52,85
varones;menores de 25 años;tasas de actividad;1992TII;52,48
varones;menores de 25 años;tasas de actividad;1992TI;52,60
