Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
mujeres;de 16 a 19 años;tasas de actividad;1997TIII;22,25
mujeres;de 16 a 19 años;tasas de actividad;1997TII;20,91
mujeres;de 16 a 19 años;tasas de actividad;1997TI;20,89
mujeres;de 16 a 19 años;tasas de actividad;1996TIV;21,90
mujeres;de 16 a 19 años;tasas de actividad;1996TIII;23,34
mujeres;de 16 a 19 años;tasas de actividad;1996TII;21,06
mujeres;de 16 a 19 años;tasas de actividad;1996TI;21,47
mujeres;de 16 a 19 años;tasas de paro;2004TIV;37,00
mujeres;de 16 a 19 años;tasas de paro;2004TIII;33,45
mujeres;de 16 a 19 años;tasas de paro;2004TII;39,33
mujeres;de 16 a 19 años;tasas de paro;2004TI;40,04
mujeres;de 16 a 19 años;tasas de paro;2003TIV;39,22
mujeres;de 16 a 19 años;tasas de paro;2003TIII;39,70
mujeres;de 16 a 19 años;tasas de paro;2003TII;41,72
mujeres;de 16 a 19 años;tasas de paro;2003TI;41,93
mujeres;de 16 a 19 años;tasas de paro;2002TIV;40,29
mujeres;de 16 a 19 años;tasas de paro;2002TIII;36,53
mujeres;de 16 a 19 años;tasas de paro;2002TII;38,50
mujeres;de 16 a 19 años;tasas de paro;2002TI;35,21
mujeres;de 16 a 19 años;tasas de paro;2001TIV;38,10
mujeres;de 16 a 19 años;tasas de paro;2001TIII;33,94
mujeres;de 16 a 19 años;tasas de paro;2001TII;39,97
mujeres;de 16 a 19 años;tasas de paro;2001TI;39,01
mujeres;de 16 a 19 años;tasas de paro;2000TIV;45,57
mujeres;de 16 a 19 años;tasas de paro;2000TIII;40,94
mujeres;de 16 a 19 años;tasas de paro;2000TII;41,98
mujeres;de 16 a 19 años;tasas de paro;2000TI;44,95
mujeres;de 16 a 19 años;tasas de paro;1999TIV;45,42
mujeres;de 16 a 19 años;tasas de paro;1999TIII;43,09
mujeres;de 16 a 19 años;tasas de paro;1999TII;46,93
mujeres;de 16 a 19 años;tasas de paro;1999TI;48,30
mujeres;de 16 a 19 años;tasas de paro;1998TIV;53,52
mujeres;de 16 a 19 años;tasas de paro;1998TIII;52,78
mujeres;de 16 a 19 años;tasas de paro;1998TII;53,78
mujeres;de 16 a 19 años;tasas de paro;1998TI;55,51
mujeres;de 16 a 19 años;tasas de paro;1997TIV;57,87
mujeres;de 16 a 19 años;tasas de paro;1997TIII;59,80
mujeres;de 16 a 19 años;tasas de paro;1997TII;59,16
mujeres;de 16 a 19 años;tasas de paro;1997TI;59,94
mujeres;de 16 a 19 años;tasas de paro;1996TIV;60,59
mujeres;de 16 a 19 años;tasas de paro;1996TIII;59,06
mujeres;de 16 a 19 años;tasas de paro;1996TII;57,89
mujeres;de 16 a 19 años;tasas de paro;1996TI;59,10
mujeres;de 16 a 19 años;tasas de empleo;2004TIV;12,24
mujeres;de 16 a 19 años;tasas de empleo;2004TIII;13,65
mujeres;de 16 a 19 años;tasas de empleo;2004TII;11,63
mujeres;de 16 a 19 años;tasas de empleo;2004TI;11,39
mujeres;de 16 a 19 años;tasas de empleo;2003TIV;11,63
mujeres;de 16 a 19 años;tasas de empleo;2003TIII;12,68
mujeres;de 16 a 19 años;tasas de empleo;2003TII;11,19
mujeres;de 16 a 19 años;tasas de empleo;2003TI;10,62
mujeres;de 16 a 19 años;tasas de empleo;2002TIV;10,85
mujeres;de 16 a 19 años;tasas de empleo;2002TIII;12,77
mujeres;de 16 a 19 años;tasas de empleo;2002TII;11,68
mujeres;de 16 a 19 años;tasas de empleo;2002TI;13,00
mujeres;de 16 a 19 años;tasas de empleo;2001TIV;12,62
mujeres;de 16 a 19 años;tasas de empleo;2001TIII;14,50
mujeres;de 16 a 19 años;tasas de empleo;2001TII;11,83
mujeres;de 16 a 19 años;tasas de empleo;2001TI;11,69
mujeres;de 16 a 19 años;tasas de empleo;2000TIV;11,34
mujeres;de 16 a 19 años;tasas de empleo;2000TIII;13,57
mujeres;de 16 a 19 años;tasas de empleo;2000TII;13,04
mujeres;de 16 a 19 años;tasas de empleo;2000TI;11,91
mujeres;de 16 a 19 años;tasas de empleo;1999TIV;12,38
mujeres;de 16 a 19 años;tasas de empleo;1999TIII;13,00
mujeres;de 16 a 19 años;tasas de empleo;1999TII;10,97
mujeres;de 16 a 19 años;tasas de empleo;1999TI;10,75
mujeres;de 16 a 19 años;tasas de empleo;1998TIV;9,41
mujeres;de 16 a 19 años;tasas de empleo;1998TIII;10,04
mujeres;de 16 a 19 años;tasas de empleo;1998TII;9,28
mujeres;de 16 a 19 años;tasas de empleo;1998TI;8,62
mujeres;de 16 a 19 años;tasas de empleo;1997TIV;8,71
mujeres;de 16 a 19 años;tasas de empleo;1997TIII;8,95
mujeres;de 16 a 19 años;tasas de empleo;1997TII;8,54
mujeres;de 16 a 19 años;tasas de empleo;1997TI;8,37
mujeres;de 16 a 19 años;tasas de empleo;1996TIV;8,63
mujeres;de 16 a 19 años;tasas de empleo;1996TIII;9,55
mujeres;de 16 a 19 años;tasas de empleo;1996TII;8,87
mujeres;de 16 a 19 años;tasas de empleo;1996TI;8,78
mujeres;de 20 a 24 años;tasas de actividad;2004TIV;57,98
mujeres;de 20 a 24 años;tasas de actividad;2004TIII;60,43
mujeres;de 20 a 24 años;tasas de actividad;2004TII;58,58
mujeres;de 20 a 24 años;tasas de actividad;2004TI;57,04
mujeres;de 20 a 24 años;tasas de actividad;2003TIV;57,37
mujeres;de 20 a 24 años;tasas de actividad;2003TIII;59,06
mujeres;de 20 a 24 años;tasas de actividad;2003TII;56,99
mujeres;de 20 a 24 años;tasas de actividad;2003TI;56,27
mujeres;de 20 a 24 años;tasas de actividad;2002TIV;57,02
mujeres;de 20 a 24 años;tasas de actividad;2002TIII;57,88
mujeres;de 20 a 24 años;tasas de actividad;2002TII;55,83
mujeres;de 20 a 24 años;tasas de actividad;2002TI;54,49
mujeres;de 20 a 24 años;tasas de actividad;2001TIV;54,94
mujeres;de 20 a 24 años;tasas de actividad;2001TIII;55,44
mujeres;de 20 a 24 años;tasas de actividad;2001TII;53,99
mujeres;de 20 a 24 años;tasas de actividad;2001TI;53,74
mujeres;de 20 a 24 años;tasas de actividad;2000TIV;57,57
mujeres;de 20 a 24 años;tasas de actividad;2000TIII;58,12
mujeres;de 20 a 24 años;tasas de actividad;2000TII;56,52
mujeres;de 20 a 24 años;tasas de actividad;2000TI;57,05
mujeres;de 20 a 24 años;tasas de actividad;1999TIV;57,64
mujeres;de 20 a 24 años;tasas de actividad;1999TIII;57,37
mujeres;de 20 a 24 años;tasas de actividad;1999TII;55,03
mujeres;de 20 a 24 años;tasas de actividad;1999TI;55,50
mujeres;de 20 a 24 años;tasas de actividad;1998TIV;56,67
mujeres;de 20 a 24 años;tasas de actividad;1998TIII;56,91
mujeres;de 20 a 24 años;tasas de actividad;1998TII;55,09
mujeres;de 20 a 24 años;tasas de actividad;1998TI;55,49
mujeres;de 20 a 24 años;tasas de actividad;1997TIV;57,05
mujeres;de 20 a 24 años;tasas de actividad;1997TIII;57,10
mujeres;de 20 a 24 años;tasas de actividad;1997TII;54,99
mujeres;de 20 a 24 años;tasas de actividad;1997TI;56,06
mujeres;de 20 a 24 años;tasas de actividad;1996TIV;56,63
mujeres;de 20 a 24 años;tasas de actividad;1996TIII;57,41
mujeres;de 20 a 24 años;tasas de actividad;1996TII;55,69
mujeres;de 20 a 24 años;tasas de actividad;1996TI;57,06
mujeres;de 20 a 24 años;tasas de paro;2004TIV;23,90
mujeres;de 20 a 24 años;tasas de paro;2004TIII;24,35
mujeres;de 20 a 24 años;tasas de paro;2004TII;23,74
mujeres;de 20 a 24 años;tasas de paro;2004TI;24,34
mujeres;de 20 a 24 años;tasas de paro;2003TIV;24,88
mujeres;de 20 a 24 años;tasas de paro;2003TIII;23,45
mujeres;de 20 a 24 años;tasas de paro;2003TII;23,16
mujeres;de 20 a 24 años;tasas de paro;2003TI;24,90
mujeres;de 20 a 24 años;tasas de paro;2002TIV;24,79
mujeres;de 20 a 24 años;tasas de paro;2002TIII;24,51
mujeres;de 20 a 24 años;tasas de paro;2002TII;25,66
mujeres;de 20 a 24 años;tasas de paro;2002TI;25,14
mujeres;de 20 a 24 años;tasas de paro;2001TIV;24,65
mujeres;de 20 a 24 años;tasas de paro;2001TIII;24,75
mujeres;de 20 a 24 años;tasas de paro;2001TII;23,12
mujeres;de 20 a 24 años;tasas de paro;2001TI;24,75
mujeres;de 20 a 24 años;tasas de paro;2000TIV;29,45
mujeres;de 20 a 24 años;tasas de paro;2000TIII;29,34
mujeres;de 20 a 24 años;tasas de paro;2000TII;29,34
mujeres;de 20 a 24 años;tasas de paro;2000TI;32,32
mujeres;de 20 a 24 años;tasas de paro;1999TIV;33,01
mujeres;de 20 a 24 años;tasas de paro;1999TIII;34,19
mujeres;de 20 a 24 años;tasas de paro;1999TII;34,00
mujeres;de 20 a 24 años;tasas de paro;1999TI;36,38
mujeres;de 20 a 24 años;tasas de paro;1998TIV;39,35
mujeres;de 20 a 24 años;tasas de paro;1998TIII;39,25
mujeres;de 20 a 24 años;tasas de paro;1998TII;40,30
mujeres;de 20 a 24 años;tasas de paro;1998TI;41,38
mujeres;de 20 a 24 años;tasas de paro;1997TIV;42,01
mujeres;de 20 a 24 años;tasas de paro;1997TIII;41,17
mujeres;de 20 a 24 años;tasas de paro;1997TII;42,01
mujeres;de 20 a 24 años;tasas de paro;1997TI;43,08
mujeres;de 20 a 24 años;tasas de paro;1996TIV;44,17
mujeres;de 20 a 24 años;tasas de paro;1996TIII;45,67
mujeres;de 20 a 24 años;tasas de paro;1996TII;45,52
mujeres;de 20 a 24 años;tasas de paro;1996TI;47,32
mujeres;de 20 a 24 años;tasas de empleo;2004TIV;44,13
mujeres;de 20 a 24 años;tasas de empleo;2004TIII;45,72
mujeres;de 20 a 24 años;tasas de empleo;2004TII;44,67
mujeres;de 20 a 24 años;tasas de empleo;2004TI;43,16
mujeres;de 20 a 24 años;tasas de empleo;2003TIV;43,10
mujeres;de 20 a 24 años;tasas de empleo;2003TIII;45,21
mujeres;de 20 a 24 años;tasas de empleo;2003TII;43,79
mujeres;de 20 a 24 años;tasas de empleo;2003TI;42,26
mujeres;de 20 a 24 años;tasas de empleo;2002TIV;42,88
mujeres;de 20 a 24 años;tasas de empleo;2002TIII;43,69
mujeres;de 20 a 24 años;tasas de empleo;2002TII;41,51
mujeres;de 20 a 24 años;tasas de empleo;2002TI;40,80
mujeres;de 20 a 24 años;tasas de empleo;2001TIV;41,40
mujeres;de 20 a 24 años;tasas de empleo;2001TIII;41,72
mujeres;de 20 a 24 años;tasas de empleo;2001TII;41,51
mujeres;de 20 a 24 años;tasas de empleo;2001TI;40,44
mujeres;de 20 a 24 años;tasas de empleo;2000TIV;40,61
mujeres;de 20 a 24 años;tasas de empleo;2000TIII;41,06
mujeres;de 20 a 24 años;tasas de empleo;2000TII;39,94
mujeres;de 20 a 24 años;tasas de empleo;2000TI;38,61
mujeres;de 20 a 24 años;tasas de empleo;1999TIV;38,61
mujeres;de 20 a 24 años;tasas de empleo;1999TIII;37,76
mujeres;de 20 a 24 años;tasas de empleo;1999TII;36,32
mujeres;de 20 a 24 años;tasas de empleo;1999TI;35,31
mujeres;de 20 a 24 años;tasas de empleo;1998TIV;34,37
mujeres;de 20 a 24 años;tasas de empleo;1998TIII;34,58
mujeres;de 20 a 24 años;tasas de empleo;1998TII;32,89
mujeres;de 20 a 24 años;tasas de empleo;1998TI;32,53
mujeres;de 20 a 24 años;tasas de empleo;1997TIV;33,08
mujeres;de 20 a 24 años;tasas de empleo;1997TIII;33,59
mujeres;de 20 a 24 años;tasas de empleo;1997TII;31,89
mujeres;de 20 a 24 años;tasas de empleo;1997TI;31,91
mujeres;de 20 a 24 años;tasas de empleo;1996TIV;31,61
mujeres;de 20 a 24 años;tasas de empleo;1996TIII;31,19
mujeres;de 20 a 24 años;tasas de empleo;1996TII;30,34
mujeres;de 20 a 24 años;tasas de empleo;1996TI;30,06
mujeres;de 25 a 54 años;tasas de actividad;2004TIV;69,44
mujeres;de 25 a 54 años;tasas de actividad;2004TIII;68,14
mujeres;de 25 a 54 años;tasas de actividad;2004TII;68,08
mujeres;de 25 a 54 años;tasas de actividad;2004TI;67,63
mujeres;de 25 a 54 años;tasas de actividad;2003TIV;67,51
mujeres;de 25 a 54 años;tasas de actividad;2003TIII;66,44
mujeres;de 25 a 54 años;tasas de actividad;2003TII;66,18
mujeres;de 25 a 54 años;tasas de actividad;2003TI;65,81
mujeres;de 25 a 54 años;tasas de actividad;2002TIV;64,95
mujeres;de 25 a 54 años;tasas de actividad;2002TIII;64,21
mujeres;de 25 a 54 años;tasas de actividad;2002TII;63,91
mujeres;de 25 a 54 años;tasas de actividad;2002TI;63,13
mujeres;de 25 a 54 años;tasas de actividad;2001TIV;62,04
mujeres;de 25 a 54 años;tasas de actividad;2001TIII;61,13
mujeres;de 25 a 54 años;tasas de actividad;2001TII;60,85
mujeres;de 25 a 54 años;tasas de actividad;2001TI;61,07
mujeres;de 25 a 54 años;tasas de actividad;2000TIV;63,40
mujeres;de 25 a 54 años;tasas de actividad;2000TIII;62,74
mujeres;de 25 a 54 años;tasas de actividad;2000TII;62,64
mujeres;de 25 a 54 años;tasas de actividad;2000TI;62,46
mujeres;de 25 a 54 años;tasas de actividad;1999TIV;61,75
mujeres;de 25 a 54 años;tasas de actividad;1999TIII;60,55
mujeres;de 25 a 54 años;tasas de actividad;1999TII;60,39
mujeres;de 25 a 54 años;tasas de actividad;1999TI;59,87
mujeres;de 25 a 54 años;tasas de actividad;1998TIV;59,93
mujeres;de 25 a 54 años;tasas de actividad;1998TIII;59,55
mujeres;de 25 a 54 años;tasas de actividad;1998TII;59,27
mujeres;de 25 a 54 años;tasas de actividad;1998TI;59,26
mujeres;de 25 a 54 años;tasas de actividad;1997TIV;59,31
mujeres;de 25 a 54 años;tasas de actividad;1997TIII;58,86
mujeres;de 25 a 54 años;tasas de actividad;1997TII;58,76
mujeres;de 25 a 54 años;tasas de actividad;1997TI;58,31
mujeres;de 25 a 54 años;tasas de actividad;1996TIV;58,11
mujeres;de 25 a 54 años;tasas de actividad;1996TIII;57,54
mujeres;de 25 a 54 años;tasas de actividad;1996TII;57,24
mujeres;de 25 a 54 años;tasas de actividad;1996TI;56,73
mujeres;de 25 a 54 años;tasas de paro;2004TIV;13,45
mujeres;de 25 a 54 años;tasas de paro;2004TIII;13,20
mujeres;de 25 a 54 años;tasas de paro;2004TII;14,02
mujeres;de 25 a 54 años;tasas de paro;2004TI;14,64
mujeres;de 25 a 54 años;tasas de paro;2003TIV;14,35
mujeres;de 25 a 54 años;tasas de paro;2003TIII;14,47
mujeres;de 25 a 54 años;tasas de paro;2003TII;14,79
mujeres;de 25 a 54 años;tasas de paro;2003TI;15,83
mujeres;de 25 a 54 años;tasas de paro;2002TIV;14,95
mujeres;de 25 a 54 años;tasas de paro;2002TIII;15,16
mujeres;de 25 a 54 años;tasas de paro;2002TII;14,88
mujeres;de 25 a 54 años;tasas de paro;2002TI;15,33
mujeres;de 25 a 54 años;tasas de paro;2001TIV;13,68
mujeres;de 25 a 54 años;tasas de paro;2001TIII;13,29
mujeres;de 25 a 54 años;tasas de paro;2001TII;13,57
mujeres;de 25 a 54 años;tasas de paro;2001TI;14,18
mujeres;de 25 a 54 años;tasas de paro;2000TIV;17,89
mujeres;de 25 a 54 años;tasas de paro;2000TIII;18,71
mujeres;de 25 a 54 años;tasas de paro;2000TII;18,73
mujeres;de 25 a 54 años;tasas de paro;2000TI;19,76
mujeres;de 25 a 54 años;tasas de paro;1999TIV;20,45
mujeres;de 25 a 54 años;tasas de paro;1999TIII;20,86
mujeres;de 25 a 54 años;tasas de paro;1999TII;20,86
mujeres;de 25 a 54 años;tasas de paro;1999TI;22,14
mujeres;de 25 a 54 años;tasas de paro;1998TIV;23,83
mujeres;de 25 a 54 años;tasas de paro;1998TIII;24,45
mujeres;de 25 a 54 años;tasas de paro;1998TII;24,44
mujeres;de 25 a 54 años;tasas de paro;1998TI;24,37
mujeres;de 25 a 54 años;tasas de paro;1997TIV;25,24
mujeres;de 25 a 54 años;tasas de paro;1997TIII;25,56
mujeres;de 25 a 54 años;tasas de paro;1997TII;25,37
mujeres;de 25 a 54 años;tasas de paro;1997TI;25,77
mujeres;de 25 a 54 años;tasas de paro;1996TIV;26,05
mujeres;de 25 a 54 años;tasas de paro;1996TIII;26,25
mujeres;de 25 a 54 años;tasas de paro;1996TII;26,73
mujeres;de 25 a 54 años;tasas de paro;1996TI;27,01
mujeres;de 25 a 54 años;tasas de empleo;2004TIV;60,10
mujeres;de 25 a 54 años;tasas de empleo;2004TIII;59,14
mujeres;de 25 a 54 años;tasas de empleo;2004TII;58,53
mujeres;de 25 a 54 años;tasas de empleo;2004TI;57,73
mujeres;de 25 a 54 años;tasas de empleo;2003TIV;57,83
mujeres;de 25 a 54 años;tasas de empleo;2003TIII;56,83
mujeres;de 25 a 54 años;tasas de empleo;2003TII;56,39
mujeres;de 25 a 54 años;tasas de empleo;2003TI;55,39
mujeres;de 25 a 54 años;tasas de empleo;2002TIV;55,24
mujeres;de 25 a 54 años;tasas de empleo;2002TIII;54,48
mujeres;de 25 a 54 años;tasas de empleo;2002TII;54,41
mujeres;de 25 a 54 años;tasas de empleo;2002TI;53,45
mujeres;de 25 a 54 años;tasas de empleo;2001TIV;53,55
mujeres;de 25 a 54 años;tasas de empleo;2001TIII;53,01
mujeres;de 25 a 54 años;tasas de empleo;2001TII;52,59
mujeres;de 25 a 54 años;tasas de empleo;2001TI;52,41
mujeres;de 25 a 54 años;tasas de empleo;2000TIV;52,05
mujeres;de 25 a 54 años;tasas de empleo;2000TIII;51,01
mujeres;de 25 a 54 años;tasas de empleo;2000TII;50,91
mujeres;de 25 a 54 años;tasas de empleo;2000TI;50,12
mujeres;de 25 a 54 años;tasas de empleo;1999TIV;49,13
mujeres;de 25 a 54 años;tasas de empleo;1999TIII;47,92
mujeres;de 25 a 54 años;tasas de empleo;1999TII;47,79
mujeres;de 25 a 54 años;tasas de empleo;1999TI;46,61
mujeres;de 25 a 54 años;tasas de empleo;1998TIV;45,65
mujeres;de 25 a 54 años;tasas de empleo;1998TIII;44,99
mujeres;de 25 a 54 años;tasas de empleo;1998TII;44,79
mujeres;de 25 a 54 años;tasas de empleo;1998TI;44,82
mujeres;de 25 a 54 años;tasas de empleo;1997TIV;44,34
mujeres;de 25 a 54 años;tasas de empleo;1997TIII;43,82
mujeres;de 25 a 54 años;tasas de empleo;1997TII;43,85
mujeres;de 25 a 54 años;tasas de empleo;1997TI;43,28
mujeres;de 25 a 54 años;tasas de empleo;1996TIV;42,98
mujeres;de 25 a 54 años;tasas de empleo;1996TIII;42,43
mujeres;de 25 a 54 años;tasas de empleo;1996TII;41,94
mujeres;de 25 a 54 años;tasas de empleo;1996TI;41,41
mujeres;de 55 y más años;tasas de actividad;2004TIV;10,52
mujeres;de 55 y más años;tasas de actividad;2004TIII;10,39
mujeres;de 55 y más años;tasas de actividad;2004TII;10,43
mujeres;de 55 y más años;tasas de actividad;2004TI;10,25
mujeres;de 55 y más años;tasas de actividad;2003TIV;10,00
mujeres;de 55 y más años;tasas de actividad;2003TIII;9,86
mujeres;de 55 y más años;tasas de actividad;2003TII;9,73
mujeres;de 55 y más años;tasas de actividad;2003TI;9,41
mujeres;de 55 y más años;tasas de actividad;2002TIV;9,26
mujeres;de 55 y más años;tasas de actividad;2002TIII;9,12
mujeres;de 55 y más años;tasas de actividad;2002TII;9,29
mujeres;de 55 y más años;tasas de actividad;2002TI;9,06
mujeres;de 55 y más años;tasas de actividad;2001TIV;9,00
mujeres;de 55 y más años;tasas de actividad;2001TIII;8,85
mujeres;de 55 y más años;tasas de actividad;2001TII;8,71
mujeres;de 55 y más años;tasas de actividad;2001TI;8,79
mujeres;de 55 y más años;tasas de actividad;2000TIV;8,82
mujeres;de 55 y más años;tasas de actividad;2000TIII;8,68
mujeres;de 55 y más años;tasas de actividad;2000TII;8,54
mujeres;de 55 y más años;tasas de actividad;2000TI;8,22
mujeres;de 55 y más años;tasas de actividad;1999TIV;8,19
mujeres;de 55 y más años;tasas de actividad;1999TIII;8,11
mujeres;de 55 y más años;tasas de actividad;1999TII;8,22
mujeres;de 55 y más años;tasas de actividad;1999TI;8,17
mujeres;de 55 y más años;tasas de actividad;1998TIV;8,18
mujeres;de 55 y más años;tasas de actividad;1998TIII;8,31
mujeres;de 55 y más años;tasas de actividad;1998TII;8,36
mujeres;de 55 y más años;tasas de actividad;1998TI;8,15
mujeres;de 55 y más años;tasas de actividad;1997TIV;8,23
mujeres;de 55 y más años;tasas de actividad;1997TIII;8,19
mujeres;de 55 y más años;tasas de actividad;1997TII;8,22
mujeres;de 55 y más años;tasas de actividad;1997TI;8,11
mujeres;de 55 y más años;tasas de actividad;1996TIV;8,14
mujeres;de 55 y más años;tasas de actividad;1996TIII;8,25
mujeres;de 55 y más años;tasas de actividad;1996TII;8,35
mujeres;de 55 y más años;tasas de actividad;1996TI;8,28
mujeres;de 55 y más años;tasas de paro;2004TIV;7,96
mujeres;de 55 y más años;tasas de paro;2004TIII;9,56
mujeres;de 55 y más años;tasas de paro;2004TII;9,60
mujeres;de 55 y más años;tasas de paro;2004TI;8,78
mujeres;de 55 y más años;tasas de paro;2003TIV;9,00
mujeres;de 55 y más años;tasas de paro;2003TIII;9,78
mujeres;de 55 y más años;tasas de paro;2003TII;8,66
mujeres;de 55 y más años;tasas de paro;2003TI;8,50
mujeres;de 55 y más años;tasas de paro;2002TIV;9,26
mujeres;de 55 y más años;tasas de paro;2002TIII;9,91
mujeres;de 55 y más años;tasas de paro;2002TII;9,51
mujeres;de 55 y más años;tasas de paro;2002TI;9,42
mujeres;de 55 y más años;tasas de paro;2001TIV;8,33
mujeres;de 55 y más años;tasas de paro;2001TIII;8,79
mujeres;de 55 y más años;tasas de paro;2001TII;7,77
mujeres;de 55 y más años;tasas de paro;2001TI;7,11
mujeres;de 55 y más años;tasas de paro;2000TIV;11,29
mujeres;de 55 y más años;tasas de paro;2000TIII;10,54
mujeres;de 55 y más años;tasas de paro;2000TII;10,72
mujeres;de 55 y más años;tasas de paro;2000TI;10,53
mujeres;de 55 y más años;tasas de paro;1999TIV;10,82
mujeres;de 55 y más años;tasas de paro;1999TIII;10,80
mujeres;de 55 y más años;tasas de paro;1999TII;10,29
mujeres;de 55 y más años;tasas de paro;1999TI;9,01
mujeres;de 55 y más años;tasas de paro;1998TIV;10,96
mujeres;de 55 y más años;tasas de paro;1998TIII;11,34
mujeres;de 55 y más años;tasas de paro;1998TII;11,32
mujeres;de 55 y más años;tasas de paro;1998TI;11,99
mujeres;de 55 y más años;tasas de paro;1997TIV;12,10
mujeres;de 55 y más años;tasas de paro;1997TIII;12,99
mujeres;de 55 y más años;tasas de paro;1997TII;12,44
mujeres;de 55 y más años;tasas de paro;1997TI;11,50
mujeres;de 55 y más años;tasas de paro;1996TIV;11,53
mujeres;de 55 y más años;tasas de paro;1996TIII;11,83
mujeres;de 55 y más años;tasas de paro;1996TII;11,51
mujeres;de 55 y más años;tasas de paro;1996TI;10,27
mujeres;de 55 y más años;tasas de empleo;2004TIV;9,68
mujeres;de 55 y más años;tasas de empleo;2004TIII;9,40
mujeres;de 55 y más años;tasas de empleo;2004TII;9,43
mujeres;de 55 y más años;tasas de empleo;2004TI;9,35
mujeres;de 55 y más años;tasas de empleo;2003TIV;9,10
mujeres;de 55 y más años;tasas de empleo;2003TIII;8,89
mujeres;de 55 y más años;tasas de empleo;2003TII;8,89
mujeres;de 55 y más años;tasas de empleo;2003TI;8,61
mujeres;de 55 y más años;tasas de empleo;2002TIV;8,40
mujeres;de 55 y más años;tasas de empleo;2002TIII;8,22
mujeres;de 55 y más años;tasas de empleo;2002TII;8,41
mujeres;de 55 y más años;tasas de empleo;2002TI;8,20
mujeres;de 55 y más años;tasas de empleo;2001TIV;8,26
mujeres;de 55 y más años;tasas de empleo;2001TIII;8,07
mujeres;de 55 y más años;tasas de empleo;2001TII;8,03
mujeres;de 55 y más años;tasas de empleo;2001TI;8,16
mujeres;de 55 y más años;tasas de empleo;2000TIV;7,83
mujeres;de 55 y más años;tasas de empleo;2000TIII;7,77
mujeres;de 55 y más años;tasas de empleo;2000TII;7,63
mujeres;de 55 y más años;tasas de empleo;2000TI;7,35
mujeres;de 55 y más años;tasas de empleo;1999TIV;7,30
mujeres;de 55 y más años;tasas de empleo;1999TIII;7,23
mujeres;de 55 y más años;tasas de empleo;1999TII;7,37
mujeres;de 55 y más años;tasas de empleo;1999TI;7,43
mujeres;de 55 y más años;tasas de empleo;1998TIV;7,28
mujeres;de 55 y más años;tasas de empleo;1998TIII;7,37
mujeres;de 55 y más años;tasas de empleo;1998TII;7,42
mujeres;de 55 y más años;tasas de empleo;1998TI;7,18
mujeres;de 55 y más años;tasas de empleo;1997TIV;7,23
mujeres;de 55 y más años;tasas de empleo;1997TIII;7,13
mujeres;de 55 y más años;tasas de empleo;1997TII;7,20
mujeres;de 55 y más años;tasas de empleo;1997TI;7,18
mujeres;de 55 y más años;tasas de empleo;1996TIV;7,20
mujeres;de 55 y más años;tasas de empleo;1996TIII;7,27
mujeres;de 55 y más años;tasas de empleo;1996TII;7,39
mujeres;de 55 y más años;tasas de empleo;1996TI;7,43
